SampleID	Cytokine	value	region
KG04.d35	PDGF.BB	460.6	Plasma
KG56.d35	PDGF.BB	98.41	Plasma
KT85.d35	PDGF.BB	30.46	Plasma
KV82.d35	PDGF.BB	87.39	Plasma
IA66.d125	PDGF.BB	15.33	Plasma
KF35.d97	PDGF.BB	111.5	Plasma
KG04.d125	PDGF.BB	42.03	Plasma
KG56.d125	PDGF.BB	37.19	Plasma
KT85.d125	PDGF.BB	95.4	Plasma
KV82.d125	PDGF.BB	34.3	Plasma
IA66.10.mos	PDGF.BB	43.06	Plasma
KF35.10.mos	PDGF.BB	125.45	Plasma
KG04.10.mos	PDGF.BB	90.25	Plasma
KG56.10.mos	PDGF.BB	43.06	Plasma
KT85.10.mos	PDGF.BB	174.42	Plasma
KV82.10.mos	PDGF.BB	6.68	Plasma
MRN	PDGF.BB	1.49542751535701	Plasma
M87	PDGF.BB	24.78	Plasma
DF59	PDGF.BB	0.816498287126459	Plasma
DERX	PDGF.BB	182.79	Plasma
JAL	PDGF.BB	88.19	Plasma
ZF36	PDGF.BB	16.7	Plasma
M1522	PDGF.BB	316.65	Plasma
A6V084	PDGF.BB	997.16	Plasma
MA5	PDGF.BB	3.37922580190352	Plasma
MLB	PDGF.BB	6.68	Plasma
DECG	PDGF.BB	0.23705260100339	Plasma
M1520	PDGF.BB	67.61	Plasma
ZE88	PDGF.BB	41.02	Plasma
DF11	PDGF.BB	1.08597303685063	Plasma
M47	PDGF.BB	2.5981939502201	Plasma
X35	PDGF.BB	0.636859708835592	Plasma
R32	PDGF.BB	3.66433564486325	Plasma
T19	PDGF.BB	1.07074502898283	Plasma
PH0692	PDGF.BB	0.170556612838591	Plasma
Animal.99R1458	PDGF.BB	0.39986788546891	Plasma
Animal.98P009	PDGF.BB	131.75	Plasma
Animal.1087	PDGF.BB	0.0576908524769415	Plasma
M1418	PDGF.BB	3.69	Plasma
RQ6713	PDGF.BB	0.278067262378855	Plasma
RQ6687	PDGF.BB	0.146796001443145	Plasma
T75	PDGF.BB	8.69	Plasma
X19	PDGF.BB	46.12	Plasma
T51	PDGF.BB	4.6	Plasma
IA66.7.mos	PDGF.BB	22.75	Plasma
KF35.7.mos	PDGF.BB	71.72	Plasma
KG04.7.mos	PDGF.BB	88.19	Plasma
KG56.7.mos	PDGF.BB	105.75	Plasma
KT85.7.mos	PDGF.BB	272.19	Plasma
JL80	PDGF.BB	82.36	Plasma
JT67	PDGF.BB	230.84	Plasma
KB32	PDGF.BB	792.48	Plasma
KC93	PDGF.BB	1694.52	Plasma
KF04	PDGF.BB	344.21	Plasma
KI63	PDGF.BB	593.48	Plasma
KA87	PDGF.BB	111.84	Plasma
KC07	PDGF.BB	866.87	Plasma
JF27	PDGF.BB	155.44	Plasma
JF82	PDGF.BB	170.18	Plasma
JM03	PDGF.BB	2.27378788402583	Plasma
JN22	PDGF.BB	273.67	Plasma
JP70	PDGF.BB	79.5	Plasma
JT22	PDGF.BB	251.66	Plasma
JT94	PDGF.BB	164.83	Plasma
JI14	PDGF.BB	162.16	Plasma
JJ55	PDGF.BB	310.98	Plasma
CK62	PDGF.BB	140.6	Plasma
DD23	PDGF.BB	960.99	Plasma
EF54	PDGF.BB	132.44	Plasma
DF53	PDGF.BB	249.07	Plasma
CM82	PDGF.BB	162.16	Plasma
CR98	PDGF.BB	88.05	Plasma
DB57	PDGF.BB	220.38	Plasma
CE15	PDGF.BB	118.74	Plasma
DB59	PDGF.BB	251.66	Plasma
IK28	PDGF.BB	554.75	Plasma
EB25	PDGF.BB	159.47	Plasma
EA49	PDGF.BB	194.08	Plasma
EC72	PDGF.BB	669.5	Plasma
M148.d0	PDGF.BB	484.57	Plasma
P081.d0	PDGF.BB	249.07	Plasma
M148.d31	PDGF.BB	225.83	Plasma
P081.d31	PDGF.BB	83.52	Plasma
AH74.d48	PDGF.BB	1099.61	Plasma
DI57.d48	PDGF.BB	103.51	Plasma
T657.d48	PDGF.BB	180.83	Plasma
P519.d48	PDGF.BB	539.74	Plasma
AH74.d0	PDGF.BB	304.56	Plasma
DI57.d0	PDGF.BB	245.17	Plasma
T657.d0	PDGF.BB	630.9	Plasma
P519.d0	PDGF.BB	132.44	Plasma
IA66.d0	SCF	0.00036657175775075	Plasma
KF35.d0	SCF	0.0010124002203735	Plasma
KG04.d0	SCF	9.68958278916058e-05	Plasma
KG56.d0	SCF	0.00156593374521343	Plasma
KT85.d0	SCF	2.61212537141391e-05	Plasma
KV82.d0	SCF	7.38918804920441e-05	Plasma
IA66.d35	SCF	7.79	Plasma
KF35.d35	SCF	7.79	Plasma
KG04.d35	SCF	2.55	Plasma
KG56.d35	SCF	6.31	Plasma
KT85.d35	SCF	1.45	Plasma
KV82.d35	SCF	3.04	Plasma
IA66.d125	SCF	2	Plasma
KF35.d97	SCF	4.73	Plasma
KG04.d125	SCF	2.64	Plasma
KG56.d125	SCF	0.8	Plasma
KT85.d125	SCF	0.01	Plasma
KV82.d125	SCF	0.8	Plasma
IA66.10.mos	SCF	7.23	Plasma
KF35.10.mos	SCF	3.87	Plasma
KG04.10.mos	SCF	3.59	Plasma
KG56.10.mos	SCF	0.2	Plasma
KT85.10.mos	SCF	1.35	Plasma
KV82.10.mos	SCF	1.25	Plasma
MRN	SCF	10.35	Plasma
M87	SCF	10.4	Plasma
DF59	SCF	10.62	Plasma
DERX	SCF	6.23	Plasma
JAL	SCF	11.12	Plasma
ZF36	SCF	30.01	Plasma
M1522	SCF	19.19	Plasma
A6V084	SCF	5.31	Plasma
MA5	SCF	10.31	Plasma
MLB	SCF	49.35	Plasma
DECG	SCF	9.5	Plasma
M1520	SCF	8.87	Plasma
ZE88	SCF	11.65	Plasma
DF11	SCF	7.1	Plasma
M47	SCF	30.47	Plasma
X35	SCF	5.65	Plasma
R32	SCF	18.88	Plasma
T19	SCF	1.13	Plasma
PH0692	SCF	7.01	Plasma
Animal.99R1458	SCF	6.59	Plasma
Animal.98P009	SCF	2.28	Plasma
Animal.1087	SCF	4.29	Plasma
M1418	SCF	2.79	Plasma
RQ6713	SCF	5.54	Plasma
RQ6687	SCF	5.52	Plasma
T75	SCF	40.16	Plasma
X19	SCF	3.45	Plasma
T51	SCF	12.82	Plasma
IA66.7.mos	SCF	4.94	Plasma
KF35.7.mos	SCF	2.22	Plasma
KG04.7.mos	SCF	3.17	Plasma
KG56.7.mos	SCF	0.00816366268949586	Plasma
KT85.7.mos	SCF	0.56	Plasma
JL80	SCF	0.00898827057755982	Plasma
JT67	SCF	0.00106962576041253	Plasma
KB32	SCF	0.00155007059038551	Plasma
KC93	SCF	0.00201496659856352	Plasma
KF04	SCF	0.00164369467507793	Plasma
KI63	SCF	0.000452745216686597	Plasma
KA87	SCF	0.00906352372312529	Plasma
KC07	SCF	9.64712992855234e-06	Plasma
JF27	SCF	0.000216068932169244	Plasma
JF82	SCF	0.000256406328275677	Plasma
JM03	SCF	0.00109591760360355	Plasma
JN22	SCF	0.000344900894886682	Plasma
JP70	SCF	1.56851195541369e-05	Plasma
JT22	SCF	0.00168386247245469	Plasma
JT94	SCF	0.00903569315160976	Plasma
JI14	SCF	0.000375695483843966	Plasma
JJ55	SCF	0.00195778535453302	Plasma
CK62	SCF	8.4104730470427e-06	Plasma
DD23	SCF	0.000169827222584853	Plasma
EF54	SCF	0.00448444015291849	Plasma
DF53	SCF	0.00333519465458577	Plasma
CM82	SCF	0.00404057170292341	Plasma
CR98	SCF	0.00198749069578846	Plasma
DB57	SCF	0.000839314192000528	Plasma
CE15	SCF	0.000331637958700246	Plasma
DB59	SCF	0.00865253791218694	Plasma
IK28	SCF	0.000107256142413738	Plasma
EB25	SCF	5.39390835122944e-05	Plasma
EA49	SCF	0.00433628079657228	Plasma
EC72	SCF	0.00139165115371018	Plasma
M148.d0	SCF	0.000620013411369533	Plasma
P081.d0	SCF	0.00150542285153556	Plasma
M148.d31	SCF	0.00873931252432394	Plasma
P081.d31	SCF	0.00961290857063885	Plasma
AH74.d48	SCF	0.000106277352323035	Plasma
DI57.d48	SCF	0.00695030341000451	Plasma
T657.d48	SCF	0.000244269338816405	Plasma
P519.d48	SCF	0.000108650498173781	Plasma
AH74.d0	SCF	0.00141877173324223	Plasma
DI57.d0	SCF	0.00431585202706073	Plasma
T657.d0	SCF	4.80453668955571e-05	Plasma
P519.d0	SCF	0.000141045914964644	Plasma
IA66.d0	VEGF.A	15.75	Plasma
KF35.d0	VEGF.A	118.01	Plasma
KG04.d0	VEGF.A	85.44	Plasma
KG56.d0	VEGF.A	1.40316814753678	Plasma
KT85.d0	VEGF.A	0.858901886623858	Plasma
KV82.d0	VEGF.A	27.94	Plasma
IA66.d35	VEGF.A	20.48	Plasma
KF35.d35	VEGF.A	64.68	Plasma
KG04.d35	VEGF.A	21.32	Plasma
KG56.d35	VEGF.A	26.73	Plasma
KT85.d35	VEGF.A	12.38	Plasma
KV82.d35	VEGF.A	19.64	Plasma
IA66.d125	VEGF.A	15.4	Plasma
KF35.d97	VEGF.A	54.48	Plasma
KG04.d125	VEGF.A	17.95	Plasma
KG56.d125	VEGF.A	11.95	Plasma
KT85.d125	VEGF.A	13.25	Plasma
KV82.d125	VEGF.A	16.25	Plasma
IA66.10.mos	VEGF.A	20.29	Plasma
KF35.10.mos	VEGF.A	47.93	Plasma
KG04.10.mos	VEGF.A	26.24	Plasma
KG56.10.mos	VEGF.A	20.29	Plasma
KT85.10.mos	VEGF.A	24.27	Plasma
KV82.10.mos	VEGF.A	6.93	Plasma
MRN	VEGF.A	23.48	Plasma
M87	VEGF.A	63.33	Plasma
DF59	VEGF.A	6.93	Plasma
DERX	VEGF.A	25.06	Plasma
JAL	VEGF.A	25.45	Plasma
ZF36	VEGF.A	159.29	Plasma
M1522	VEGF.A	18.68	Plasma
A6V084	VEGF.A	33.98	Plasma
MA5	VEGF.A	46.44	Plasma
MLB	VEGF.A	280.6	Plasma
DECG	VEGF.A	8.69	Plasma
M1520	VEGF.A	21.09	Plasma
ZE88	VEGF.A	86.2	Plasma
DF11	VEGF.A	12.93	Plasma
M47	VEGF.A	210.6	Plasma
X35	VEGF.A	8.43	Plasma
R32	VEGF.A	117.76	Plasma
T19	VEGF.A	7.54	Plasma
PH0692	VEGF.A	7.54	Plasma
Animal.99R1458	VEGF.A	7.81	Plasma
Animal.98P009	VEGF.A	23.83	Plasma
Animal.1087	VEGF.A	7.54	Plasma
M1418	VEGF.A	9.55	Plasma
RQ6713	VEGF.A	6.05	Plasma
RQ6687	VEGF.A	5.73	Plasma
T75	VEGF.A	27.19	Plasma
X19	VEGF.A	16.24	Plasma
T51	VEGF.A	3.48	Plasma
IA66.7.mos	VEGF.A	6.49	Plasma
KF35.7.mos	VEGF.A	23.88	Plasma
KG04.7.mos	VEGF.A	15.42	Plasma
KG56.7.mos	VEGF.A	15.42	Plasma
KT85.7.mos	VEGF.A	21.09	Plasma
JL80	VEGF.A	0.692489728477498	Plasma
JT67	VEGF.A	53.97	Plasma
KB32	VEGF.A	36.75	Plasma
KC93	VEGF.A	50.06	Plasma
KF04	VEGF.A	6.64	Plasma
KI63	VEGF.A	0.863713293006916	Plasma
KA87	VEGF.A	0.469543102807422	Plasma
KC07	VEGF.A	0.789694405210042	Plasma
JF27	VEGF.A	0.785222793356919	Plasma
JF82	VEGF.A	0.216603499478025	Plasma
JM03	VEGF.A	15.03	Plasma
JN22	VEGF.A	0.952139400879008	Plasma
JP70	VEGF.A	6.26	Plasma
JT22	VEGF.A	2.58549973188068	Plasma
JT94	VEGF.A	57.25	Plasma
JI14	VEGF.A	3.02323583449674	Plasma
JJ55	VEGF.A	0.781157373373972	Plasma
CK62	VEGF.A	0.0573566372925013	Plasma
DD23	VEGF.A	16.43	Plasma
EF54	VEGF.A	0.245665396700574	Plasma
DF53	VEGF.A	81.22	Plasma
CM82	VEGF.A	4.4	Plasma
CR98	VEGF.A	74.28	Plasma
DB57	VEGF.A	68.72	Plasma
CE15	VEGF.A	55.72	Plasma
DB59	VEGF.A	3773.84	Plasma
IK28	VEGF.A	1.96092434199534	Plasma
EB25	VEGF.A	50.49	Plasma
EA49	VEGF.A	3.14883159635172	Plasma
EC72	VEGF.A	19.87	Plasma
M148.d0	VEGF.A	4.22	Plasma
P081.d0	VEGF.A	1.75387029032863	Plasma
M148.d31	VEGF.A	457.95	Plasma
P081.d31	VEGF.A	39.28	Plasma
AH74.d48	VEGF.A	90.01	Plasma
DI57.d48	VEGF.A	0.143924603810754	Plasma
T657.d48	VEGF.A	2.50246542210982	Plasma
P519.d48	VEGF.A	13.24	Plasma
AH74.d0	VEGF.A	42.72	Plasma
DI57.d0	VEGF.A	2.04759359069815	Plasma
T657.d0	VEGF.A	39.09	Plasma
P519.d0	VEGF.A	0.0496499199926334	Plasma
IA66.d0	VEGF.D	29.13	Plasma
KF35.d0	VEGF.D	21.02	Plasma
KG04.d0	VEGF.D	6.64	Plasma
KG56.d0	VEGF.D	7.96	Plasma
KT85.d0	VEGF.D	7.25	Plasma
KV82.d0	VEGF.D	2.61	Plasma
IA66.d35	VEGF.D	78.04	Plasma
KF35.d35	VEGF.D	54.97	Plasma
KG04.d35	VEGF.D	154.2	Plasma
KG56.d35	VEGF.D	13.18	Plasma
KT85.d35	VEGF.D	11.21	Plasma
KV82.d35	VEGF.D	12.63	Plasma
IA66.d125	VEGF.D	14.55	Plasma
KF35.d97	VEGF.D	33.52	Plasma
KG04.d125	VEGF.D	5.64	Plasma
KG56.d125	VEGF.D	8.53	Plasma
KT85.d125	VEGF.D	7.76	Plasma
KV82.d125	VEGF.D	7.28	Plasma
IA66.10.mos	VEGF.D	11.49	Plasma
KF35.10.mos	VEGF.D	21.88	Plasma
KG04.10.mos	VEGF.D	6.73	Plasma
KG56.10.mos	VEGF.D	9.32	Plasma
KT85.10.mos	VEGF.D	13.19	Plasma
KV82.10.mos	VEGF.D	6.03	Plasma
MRN	VEGF.D	13.92	Plasma
M87	VEGF.D	28.81	Plasma
DF59	VEGF.D	6.27	Plasma
DERX	VEGF.D	10.42	Plasma
JAL	VEGF.D	11.49	Plasma
ZF36	VEGF.D	81.47	Plasma
M1522	VEGF.D	9.1	Plasma
A6V084	VEGF.D	24.8	Plasma
MA5	VEGF.D	27.58	Plasma
MLB	VEGF.D	130.24	Plasma
DECG	VEGF.D	4.35	Plasma
M1520	VEGF.D	11.6	Plasma
ZE88	VEGF.D	36.83	Plasma
DF11	VEGF.D	6.38	Plasma
M47	VEGF.D	101.43	Plasma
X35	VEGF.D	1.84	Plasma
R32	VEGF.D	59.24	Plasma
T19	VEGF.D	0.86	Plasma
PH0692	VEGF.D	2.49	Plasma
Animal.99R1458	VEGF.D	7.08	Plasma
Animal.98P009	VEGF.D	12.77	Plasma
Animal.1087	VEGF.D	4.05	Plasma
M1418	VEGF.D	5.8	Plasma
RQ6713	VEGF.D	5.91	Plasma
RQ6687	VEGF.D	6.31	Plasma
T75	VEGF.D	27.19	Plasma
X19	VEGF.D	9.65	Plasma
T51	VEGF.D	3.48	Plasma
IA66.7.mos	VEGF.D	7.3	Plasma
KF35.7.mos	VEGF.D	14.13	Plasma
KG04.7.mos	VEGF.D	3.73	Plasma
KG56.7.mos	VEGF.D	5.91	Plasma
KT85.7.mos	VEGF.D	10.42	Plasma
JL80	VEGF.D	48.25	Plasma
JT67	VEGF.D	7.04	Plasma
KB32	VEGF.D	15.5	Plasma
KC93	VEGF.D	11.18	Plasma
KF04	VEGF.D	19.52	Plasma
KI63	VEGF.D	9.47	Plasma
KA87	VEGF.D	23.98	Plasma
KC07	VEGF.D	9.17	Plasma
JF27	VEGF.D	3.17	Plasma
JF82	VEGF.D	7.35	Plasma
JM03	VEGF.D	7.81	Plasma
JN22	VEGF.D	3.09	Plasma
JP70	VEGF.D	6.81	Plasma
JT22	VEGF.D	17.02	Plasma
JT94	VEGF.D	30.88	Plasma
JI14	VEGF.D	9.32	Plasma
JJ55	VEGF.D	8.11	Plasma
CK62	VEGF.D	16.66	Plasma
DD23	VEGF.D	10.74	Plasma
EF54	VEGF.D	4.62	Plasma
DF53	VEGF.D	16.8	Plasma
CM82	VEGF.D	9.62	Plasma
CR98	VEGF.D	11.85	Plasma
DB57	VEGF.D	9.17	Plasma
CE15	VEGF.D	10.59	Plasma
DB59	VEGF.D	24.61	Plasma
IK28	VEGF.D	7.27	Plasma
EB25	VEGF.D	3.91	Plasma
EA49	VEGF.D	4.94	Plasma
EC72	VEGF.D	13.98	Plasma
M148.d0	VEGF.D	6.89	Plasma
P081.d0	VEGF.D	19.24	Plasma
M148.d31	VEGF.D	154.47	Plasma
P081.d31	VEGF.D	41.84	Plasma
AH74.d48	VEGF.D	15.65	Plasma
DI57.d48	VEGF.D	88.82	Plasma
T657.d48	VEGF.D	30.26	Plasma
P519.d48	VEGF.D	8.19	Plasma
AH74.d0	VEGF.D	7.35	Plasma
DI57.d0	VEGF.D	116.06	Plasma
T657.d0	VEGF.D	5.18	Plasma
P519.d0	VEGF.D	17.38	Plasma
IA66.d0	LBP	3.73762723	Leaky gut biomarkers in plasma
KF35.d0	LBP	3.15721582	Leaky gut biomarkers in plasma
KG04.d0	LBP	3.90401222	Leaky gut biomarkers in plasma
KG56.d0	LBP	3.5668425	Leaky gut biomarkers in plasma
KT85.d0	LBP	2.35213514	Leaky gut biomarkers in plasma
KV82.d0	LBP	2.01284665	Leaky gut biomarkers in plasma
IA66.d35	LBP	5.2279274	Leaky gut biomarkers in plasma
KF35.d35	LBP	8.59187353	Leaky gut biomarkers in plasma
KG04.d35	LBP	8.98407878	Leaky gut biomarkers in plasma
KG56.d35	LBP	4.51307619	Leaky gut biomarkers in plasma
KT85.d35	LBP	6.39458161	Leaky gut biomarkers in plasma
KV82.d35	LBP	8.79409283	Leaky gut biomarkers in plasma
IA66.d125	LBP	2.22536162	Leaky gut biomarkers in plasma
KF35.d97	LBP	2.89734384	Leaky gut biomarkers in plasma
KG04.d125	LBP	3.65358281	Leaky gut biomarkers in plasma
KG56.d125	LBP	3.02372452	Leaky gut biomarkers in plasma
KT85.d125	LBP	1.31139851	Leaky gut biomarkers in plasma
KV82.d125	LBP	1.78893482	Leaky gut biomarkers in plasma
IA66.10.mos	LBP	6.61	Leaky gut biomarkers in plasma
KF35.10.mos	LBP	7.99	Leaky gut biomarkers in plasma
KG04.10.mos	LBP	13.17	Leaky gut biomarkers in plasma
KG56.10.mos	LBP	9.03	Leaky gut biomarkers in plasma
KT85.10.mos	LBP	15.86	Leaky gut biomarkers in plasma
KV82.10.mos	LBP	4.83	Leaky gut biomarkers in plasma
IA66.d0	IFABP	0.225	Leaky gut biomarkers in plasma
KF35.d0	IFABP	0.236	Leaky gut biomarkers in plasma
KG04.d0	IFABP	0.121	Leaky gut biomarkers in plasma
KG56.d0	IFABP	0.342	Leaky gut biomarkers in plasma
KT85.d0	IFABP	0.131	Leaky gut biomarkers in plasma
KV82.d0	IFABP	0.22	Leaky gut biomarkers in plasma
IA66.d35	IFABP	0.228	Leaky gut biomarkers in plasma
KF35.d35	IFABP	0.526	Leaky gut biomarkers in plasma
KG04.d35	IFABP	0.309	Leaky gut biomarkers in plasma
KG56.d35	IFABP	0.466	Leaky gut biomarkers in plasma
KT85.d35	IFABP	0.364	Leaky gut biomarkers in plasma
KV82.d35	IFABP	0.46	Leaky gut biomarkers in plasma
IA66.d125	IFABP	0.292	Leaky gut biomarkers in plasma
KF35.d97	IFABP	0.217	Leaky gut biomarkers in plasma
KG04.d125	IFABP	0.225	Leaky gut biomarkers in plasma
KG56.d125	IFABP	0.305	Leaky gut biomarkers in plasma
KT85.d125	IFABP	0.241	Leaky gut biomarkers in plasma
KV82.d125	IFABP	0.148	Leaky gut biomarkers in plasma
IA66.10.mos	IFABP	0.565	Leaky gut biomarkers in plasma
KF35.10.mos	IFABP	0.542	Leaky gut biomarkers in plasma
KG04.10.mos	IFABP	0.551	Leaky gut biomarkers in plasma
KG56.10.mos	IFABP	0.648	Leaky gut biomarkers in plasma
KT85.10.mos	IFABP	1.074	Leaky gut biomarkers in plasma
KV82.10.mos	IFABP	0.578	Leaky gut biomarkers in plasma
IA66.d0	sCD14	387.48	Leaky gut biomarkers in plasma
KF35.d0	sCD14	357.6	Leaky gut biomarkers in plasma
KG04.d0	sCD14	366.1	Leaky gut biomarkers in plasma
KG56.d0	sCD14	348.09	Leaky gut biomarkers in plasma
KT85.d0	sCD14	448.93	Leaky gut biomarkers in plasma
KV82.d0	sCD14	327.24	Leaky gut biomarkers in plasma
IA66.d35	sCD14	459.96	Leaky gut biomarkers in plasma
KF35.d35	sCD14	377.29	Leaky gut biomarkers in plasma
KG04.d35	sCD14	300.23	Leaky gut biomarkers in plasma
KG56.d35	sCD14	411.28	Leaky gut biomarkers in plasma
KT85.d35	sCD14	335.99	Leaky gut biomarkers in plasma
KV82.d35	sCD14	491.05	Leaky gut biomarkers in plasma
IA66.d125	sCD14	388.67	Leaky gut biomarkers in plasma
KF35.d97	sCD14	393.6	Leaky gut biomarkers in plasma
KG04.d125	sCD14	377.28	Leaky gut biomarkers in plasma
KG56.d125	sCD14	416.07	Leaky gut biomarkers in plasma
KT85.d125	sCD14	301.62	Leaky gut biomarkers in plasma
KV82.d125	sCD14	391.44	Leaky gut biomarkers in plasma
IA66.10.mos	sCD14	685.231	Leaky gut biomarkers in plasma
KF35.10.mos	sCD14	596.308	Leaky gut biomarkers in plasma
KG04.10.mos	sCD14	621.945	Leaky gut biomarkers in plasma
KG56.10.mos	sCD14	795.515	Leaky gut biomarkers in plasma
KT85.10.mos	sCD14	797.3	Leaky gut biomarkers in plasma
KV82.10.mos	sCD14	765.148	Leaky gut biomarkers in plasma
